Date,Time,ID,Lat,Lon,Alt,SSID1,MAC1,Frequncy1,Signal1,SSID2,MAC2,Frequncy2,Signal2,SSID3,MAC3,Frequncy3,Signal3,SSID4,MAC4,Frequncy4,Signal4,SSID5,MAC5,Frequncy5,Signal5,SSID6,MAC6,Frequncy6,Signal6,SSID7,MAC7,Frequncy7,Signal7,SSID8,MAC8,Frequncy8,Signal8,SSID9,MAC9,Frequncy9,Signal9,SSID10,MAC10,Frequncy10,Signal10
27/10/2017,16:13:51,ONEPLUS A3003_28_171012,32.103,35.208,650.0,DIRECT-35-HP DeskJet 3830 series,yaron,-30,6
27/10/2017,16:13:53,ONEPLUS A3003_28_171012,32.105,35.205,660.0,tslila,yaron,-10,11
27/10/2017,16:15:07,ONEPLUS A3003_28_171012,32.12,35.4,680.0,HUAWEI-C7FB,yaron,-10,1
27/10/2017,16:15:37,ONEPLUS A3003_28_171012,32.16881033,34.81237006,35.0,DIRECT-A5-HP DeskJet 4670 series,fc:3f:db:7e:60:a6,-79,10,Fuck Off Yourself,16:ae:db:c1:ae:55,-91,9,HOTBOX-D1D7,fc:b4:e6:cf:d1:dd,-88,1,May,14:cc:20:eb:cb:c6,-86,1,Partner,42501_13111_496642,-113,0
27/10/2017,16:15:52,ONEPLUS A3003_28_171012,32.16874461,34.8109685,26.0,LRWN,0c:f4:d5:29:a2:9c,-91,36,Lubelsky,c0:4a:00:ba:e8:f6,-86,13,Shaul1,fc:b4:e6:1e:0a:78,-87,11,osnatg370,c0:ac:54:f5:7b:a7,-85,11,Fuck Off Yourself,16:ae:db:c1:ae:55,-91,9,NGOGA,30:b5:c2:fe:aa:56,-85,6,OP2,a0:63:91:69:f6:af,-91,1,HOTBOX-D1D7,fc:b4:e6:cf:d1:dd,-88,1,May,14:cc:20:eb:cb:c6,-86,1,Partner,42501_13111_496642,-113,0
27/10/2017,16:16:07,ONEPLUS A3003_28_171012,32.16828882,34.81039765,26.0,BARON WIFI 2.4,60:e3:27:bf:a1:a5,-84,11,Levy,d8:fb:5e:f5:82:9a,-88,10,simon,e4:6f:13:73:0a:c2,-86,8,Oberyn Martell,18:d6:c7:fb:1c:0e,-84,8,Rina,00:26:5a:77:8c:db,-83,6,GUYFI,c8:60:00:b1:d4:50,-83,3
27/10/2017,16:16:09,ONEPLUS A3003_28_171012,32.16808141,34.81029707,27.0,RS_GUEST,ec:08:6b:38:0d:dd,-89,13,kessel_2,90:ef:68:30:6b:69,-81,5,888Free,06:8d:db:6e:71:13,-88,1,888Corp,0a:8d:db:6e:71:13,-83,1
27/10/2017,16:16:29,ONEPLUS A3003_28_171012,32.16746622,34.80976155,13.0,Partner,42501_13111_496642,-113,0
27/10/2017,16:16:37,ONEPLUS A3003_28_171012,32.16754658,34.80978436,-1.0,,06:8d:db:6e:71:be,-94,11,MOULY MAISON,00:78:9e:fa:15:91,-88,1
27/10/2017,16:16:41,ONEPLUS A3003_28_171012,32.1675522,34.80978999,1.0,,06:8d:db:6e:71:be,-88,11
27/10/2017,16:17:05,ONEPLUS A3003_28_171012,32.16755364,34.80979362,11.0,Shaked-Guest WiFi,b0:aa:77:f1:3a:68,-90,11
27/10/2017,16:17:17,ONEPLUS A3003_28_171012,32.16755398,34.80979445,4.0,iFOREX,f8:d1:11:b1:92:93,-92,13,888Free,06:8d:db:6e:71:26,-90,6
27/10/2017,16:17:29,ONEPLUS A3003_28_171012,32.16755202,34.80979461,5.0,888Corp,0a:8d:db:6e:71:6d,-80,1
27/10/2017,16:17:37,ONEPLUS A3003_28_171012,32.16755091,34.80979544,5.0,Guest Neetwork MM,94:f6:65:1b:b2:28,-81,5
27/10/2017,16:18:17,ONEPLUS A3003_28_171012,32.16755145,34.80980057,6.0,MOULY MAISON,00:78:9e:fa:15:91,-83,1
27/10/2017,16:18:22,ONEPLUS A3003_28_171012,32.16755113,34.80980159,7.0,KaymeraGuest,00:f6:63:15:58:82,-93,1,888Free,06:8d:db:6e:71:6d,-77,1,888Free,06:8d:db:6e:71:bf,-76,1
27/10/2017,16:18:37,ONEPLUS A3003_28_171012,32.16750025,34.80973813,7.0,RS_GUEST_5G,ec:08:6b:38:0d:dc,-90,48,888Free,06:8d:db:6e:71:c1,-85,11
