2017-10-27,16:16:22,PB2-690Y_S200032_161214,32.16763949,34.80988697,45.0,,6a:12:f5:f9:5e:71,0,-85,,3c:1e:04:03:7f:17,0,-86,,74:da:38:50:77:f2,0,-87,,58:f3:9c:62:d2:60,0,-87,,30:b5:c2:fe:aa:56,0,-88,,c0:ac:54:f5:7b:a7,0,-89,,14:cc:20:eb:cb:c6,0,-90,,fc:b4:e6:cf:d1:dd,0,-90,,7c:03:4c:ba:bf:55,0,-90,,b0:41:1d:28:79:04,0,-96
2017-10-27,16:16:26,ONEPLUS A3003_28_171012,32.167987,34.8101175,0.0,,aa:6b:ad:04:c6:a8,0,-77,,7c:b7:33:2e:76:73,0,-79,,0a:8d:db:6e:71:bf,0,-81,,0a:8d:db:6e:71:6d,0,-85,,74:da:38:ae:91:7b,0,-85,,94:f6:65:5b:b2:28,0,-85,,0a:8d:cb:6e:71:bf,0,-86,,0a:8d:db:6e:71:be,0,-86,,94:f6:65:1b:b2:28,0,-86,,c4:12:f5:80:24:0b,0,-87
2017-10-27,16:16:31,PB2-690Y_S200032_161214,32.16762928,34.80987929,45.0,,00:78:9e:fa:15:91,0,-74,,b0:aa:77:f1:3a:68,0,-83,,02:8d:db:6e:71:be,0,-84,,0a:8d:db:6e:71:bf,0,-85,,0a:8d:db:6e:71:be,0,-86,,aa:6b:ad:04:c6:a8,0,-87,,02:8d:db:6e:71:6d,0,-87,,64:27:37:77:d1:f3,0,-94
2017-10-27,16:16:34,PB2-690Y_S200032_161214,32.16762991,34.80987749,45.0,,7c:b7:33:2e:76:73,0,-81,,94:f6:65:5b:b2:28,0,-87,,02:8d:db:6e:71:bf,0,-88,,94:f6:65:1b:b2:28,0,-90
2017-10-27,16:16:37,ONEPLUS A3003_28_171012,32.16754658,34.80978436,-1.0,,00:78:9e:fa:15:91,0,-88,,06:8d:db:6e:71:be,0,-94
2017-10-27,16:16:37,PB2-690Y_S200032_161214,32.1676301,34.80987737,45.0,,0a:8d:cb:6e:71:be,0,-87
2017-10-27,16:16:40,PB2-690Y_S200032_161214,32.16763013,34.80987707,45.0,,74:da:38:ae:91:7b,0,-90,,78:e8:b6:69:2a:e9,0,-90
2017-10-27,16:16:41,ONEPLUS A3003_28_171012,32.1675522,34.80978999,1.0,,06:8d:db:6e:71:be,0,-88
2017-10-27,16:16:43,PB2-690Y_S200032_161214,32.1676581,34.80985926,43.0,,02:8d:db:6e:71:6d,0,-81
2017-10-27,16:16:45,NRD90M.1928188_904.2811,32.16766121892341,34.80988155918773,39.018065819940986,,fc:b4:e6:cf:d1:dd,0,-77,,0a:8d:db:6e:71:6d,0,-79,,7c:b7:33:2e:76:73,0,-83,,0a:8d:cb:6e:71:bf,0,-89,,fc:3f:db:7e:60:a6,0,-90,,90:8d:78:54:d9:69,0,-90,,c4:3d:c7:5a:79:1c,0,-93,,74:44:01:33:c7:56,0,-93,,7c:03:4c:ba:bf:55,0,-94,,6a:12:f5:f9:5e:71,0,-96
2017-10-27,16:16:46,PB2-690Y_S200032_161214,32.16766611,34.80987825,40.0,,0a:8d:db:6e:71:be,0,-81
2017-10-27,16:17:01,NRD90M.1928188_904.2811,32.167671222901205,34.80992484668563,39.29407685136998,,0a:8d:db:6e:71:bf,0,-79,,06:8d:db:6e:71:be,0,-80,,0a:8d:db:6e:71:be,0,-81,,06:8d:db:6e:71:bf,0,-81,,02:8d:db:6e:71:be,0,-81,,b0:aa:77:f1:3a:68,0,-81,,aa:6b:ad:04:c6:a8,0,-86,,cc:16:7e:97:1d:91,0,-93,,94:f6:65:5b:b2:28,0,-94,,0a:8d:db:6e:71:26,0,-95
2017-10-27,16:17:04,PB2-690Y_S200032_161214,32.16769849,34.80987688,37.0,,c0:ff:d4:7b:82:30,0,-88
2017-10-27,16:17:05,ONEPLUS A3003_28_171012,32.16755364,34.80979362,11.0,,b0:aa:77:f1:3a:68,0,-90
2017-10-27,16:17:07,PB2-690Y_S200032_161214,32.16769841,34.80987687,37.0,,0a:8d:cb:6e:71:6d,0,-89
2017-10-27,16:17:10,PB2-690Y_S200032_161214,32.16769749,34.80987711,37.0,,aa:6b:ad:04:c6:a8,0,-72,,b0:aa:77:f1:3a:68,0,-77,,78:e8:b6:69:2a:e9,0,-80,,06:8d:cb:6e:71:6d,0,-80,,0a:8d:db:6e:71:6d,0,-81,,02:8d:cb:6e:71:6d,0,-81,,0a:8d:cb:6e:71:6d,0,-83,,0a:8d:cb:6e:71:bf,0,-84
2017-10-27,16:17:13,PB2-690Y_S200032_161214,32.16769734,34.80987698,37.0,,78:e8:b6:69:2c:91,0,-79,,02:8d:cb:6e:71:be,0,-81,,0a:8d:cb:6e:71:be,0,-82,,06:8d:cb:6e:71:be,0,-82
2017-10-27,16:17:17,ONEPLUS A3003_28_171012,32.16755398,34.80979445,4.0,,06:8d:db:6e:71:26,0,-90,,f8:d1:11:b1:92:93,0,-92
2017-10-27,16:17:21,PB2-690Y_S200032_161214,32.16767283,34.80988807,38.0,,cc:b2:55:e8:4c:e6,0,-90
2017-10-27,16:17:29,ONEPLUS A3003_28_171012,32.16755202,34.80979461,5.0,,0a:8d:db:6e:71:6d,0,-80
2017-10-27,16:17:37,ONEPLUS A3003_28_171012,32.16755091,34.80979544,5.0,,94:f6:65:1b:b2:28,0,-81
2017-10-27,16:17:39,PB2-690Y_S200032_161214,32.16765545,34.80988103,39.0,,cc:16:7e:97:1d:90,0,-95
2017-10-27,16:17:42,PB2-690Y_S200032_161214,32.16765024,34.80987851,39.0,,02:8d:db:6e:71:c1,0,-94
2017-10-27,16:17:45,PB2-690Y_S200032_161214,32.16764789,34.80987743,39.0,,06:8d:db:6e:71:c1,0,-89,,0a:8d:db:6e:71:c1,0,-90
2017-10-27,16:17:51,PB2-690Y_S200032_161214,32.1676438,34.80988461,38.0,,64:27:37:77:d1:f3,0,-89
2017-10-27,16:17:54,PB2-690Y_S200032_161214,32.16764348,34.80988548,38.0,,30:b5:c2:bd:55:32,0,-99
2017-10-27,16:18:12,PB2-690Y_S200032_161214,32.16765045,34.80989099,43.0,,14:ae:db:3d:b1:52,0,-90
2017-10-27,16:18:15,PB2-690Y_S200032_161214,32.16764667,34.80989195,41.0,,02:8d:db:6e:71:c1,0,-88
2017-10-27,16:18:17,ONEPLUS A3003_28_171012,32.16755145,34.80980057,6.0,,00:78:9e:fa:15:91,0,-83
2017-10-27,16:18:20,PB2-690Y_S200032_161214,32.16764889,34.80989229,39.0,,02:8d:db:6e:71:da,0,-93
2017-10-27,16:18:22,ONEPLUS A3003_28_171012,32.16755113,34.80980159,7.0,,06:8d:db:6e:71:bf,0,-76,,06:8d:db:6e:71:6d,0,-77,,00:f6:63:15:58:82,0,-93
2017-10-27,16:18:35,PB2-690Y_S200032_161214,32.16764549,34.80988907,41.0,,8c:44:35:0f:27:57,0,-88
2017-10-27,16:18:37,ONEPLUS A3003_28_171012,32.16750025,34.80973813,7.0,,06:8d:db:6e:71:c1,0,-85,,ec:08:6b:38:0d:dc,0,-90
2017-10-27,16:18:38,NRD90M.1928188_904.2811,32.16752947325414,34.80970275770306,44.784206538209546,,02:8d:db:6e:71:c1,0,-82,,0a:8d:db:6e:71:c1,0,-83,,06:8d:db:6e:71:c1,0,-84,,74:da:39:b9:a7:bd,0,-87,,94:f6:65:5b:b2:28,0,-89,,06:8d:cb:6e:71:6d,0,-89,,02:8d:cb:6e:71:6d,0,-89,,f8:d1:11:b1:92:93,0,-90,,74:da:38:ae:91:7b,0,-90,,64:27:37:77:d1:f3,0,-95
2017-10-27,16:18:39,ONEPLUS A3003_28_171012,32.16743172,34.80965767,9.0,,ec:08:6b:38:0d:dd,0,-79,,0a:8d:db:6e:71:c1,0,-83,,02:8d:db:6e:71:c1,0,-86,,0a:8d:cb:6e:71:c1,0,-91
2017-10-27,16:18:42,PB2-690Y_S200032_161214,32.16739532,34.80953943,38.0,,74:da:38:ae:91:7b,0,-83,,a2:6c:ac:f3:6a:69,0,-93,,90:6c:ac:f3:6a:69,0,-94
2017-10-27,16:18:43,ONEPLUS A3003_28_171012,32.16723978,34.80937232,11.0,,60:e3:27:bf:a1:a5,0,-85
2017-10-27,16:18:45,PB2-690Y_S200032_161214,32.1672194,34.80930495,37.0,,cc:b2:55:e8:4c:e6,0,-80,,30:f7:72:6e:8e:a0,0,-87,,a0:4f:d4:42:ba:71,0,-88,,00:f6:63:15:58:80,0,-88
2017-10-27,16:18:47,ONEPLUS A3003_28_171012,32.16700959,34.80909138,15.0,,02:8d:db:6e:71:bf,0,-81,,02:8d:db:6e:71:6d,0,-82,,0a:8d:db:6e:71:bf,0,-84,,7c:b7:33:2e:76:73,0,-85,,78:e8:b6:69:2c:91,0,-85,,0a:8d:db:6e:71:be,0,-86,,0a:8d:cb:6e:71:bf,0,-87,,74:da:38:ae:91:7b,0,-87,,94:f6:65:5b:b2:28,0,-88,,02:8d:db:6e:71:be,0,-89
2017-10-27,16:18:48,PB2-690Y_S200032_161214,32.16702914,34.80908431,37.0,,00:02:6f:bb:fd:ac,0,-84,,00:02:6f:a6:f1:f3,0,-85,,30:b5:c2:bd:55:32,0,-90
2017-10-27,16:18:49,ONEPLUS A3003_28_171012,32.16691973,34.80897673,16.0,,00:02:6f:bb:fd:ac,0,-79,,00:1d:aa:7c:8c:f8,0,-81,,30:f7:72:6e:8e:a0,0,-81,,cc:b2:55:e8:4c:e6,0,-84,,90:8d:78:51:52:fc,0,-85,,00:02:6f:a6:f1:f3,0,-86,,14:ae:db:a3:90:15,0,-87,,34:23:87:36:c9:b7,0,-89,,10:be:f5:3a:26:60,0,-91,,c0:56:27:a0:6c:9a,0,-92
2017-10-27,16:18:50,NRD90M.1928188_904.2811,32.16689631014436,34.80888987334706,42.95830812528492,,06:8d:db:6e:71:bf,0,-87,,aa:6b:ad:04:c6:a8,0,-88,,02:8d:db:6e:71:be,0,-89,,02:8d:cb:6e:71:bf,0,-89,,06:8d:cb:6e:71:bf,0,-89,,0a:8d:db:6e:71:be,0,-90,,06:8d:db:6e:71:be,0,-94,,0a:8d:db:6e:71:26,0,-97
2017-10-27,16:18:51,PB2-690Y_S200032_161214,32.16690648,34.80890812,35.0,,14:ae:db:3d:b1:52,0,-79
2017-10-27,16:18:52,ONEPLUS A3003_28_171012,32.16686798,34.80890046,16.0,,14:ae:db:b3:7b:65,0,-86
2017-10-27,16:18:53,NRD90M.1928188_904.2811,32.166882698884585,34.808879325364,42.88970818374659,,02:8d:db:6e:71:6d,0,-81,,7c:b7:33:2e:76:73,0,-84,,00:78:9e:fa:15:91,0,-84,,ec:08:6b:38:0d:dd,0,-86,,ec:08:6b:38:0d:0e,0,-86,,06:8d:db:6e:71:6d,0,-88,,8e:15:44:ac:d4:e4,0,-88,,a2:6c:ac:f3:6a:69,0,-93,,14:ae:db:3d:b1:55,0,-94,,0a:8d:cb:6e:71:6d,0,-95
2017-10-27,16:18:54,PB2-690Y_S200032_161214,32.16686569,34.8088424,35.0,,00:02:6f:bb:fd:ac,0,-77,,30:f7:72:6e:8e:a0,0,-82,,06:8d:db:6e:71:6d,0,-84,,02:8d:db:6e:71:6d,0,-85,,0a:8d:db:6e:71:6d,0,-86,,02:8d:db:6e:71:be,0,-88,,94:f6:65:1b:b2:28,0,-88,,7c:b7:33:2e:76:73,0,-89,,06:8d:db:6e:71:be,0,-90,,94:f6:65:5b:b2:28,0,-90
2017-10-27,16:18:57,PB2-690Y_S200032_161214,32.16681721,34.80873304,35.0,,94:10:3e:a8:34:a0,0,-85,,d0:17:c2:60:e7:38,0,-88,,8e:15:44:ac:d4:e4,0,-93
2017-10-27,16:18:59,NRD90M.1928188_904.2811,32.16690260644389,34.808596256222685,41.92228608379519,,02:8d:db:6e:71:c1,0,-82,,0a:8d:db:6e:71:c1,0,-83,,06:8d:db:6e:71:c1,0,-84,,74:da:39:b9:a7:bd,0,-87,,94:f6:65:5b:b2:28,0,-89,,94:f6:65:1b:b2:28,0,-89,,64:27:37:77:d1:f3,0,-95,,cc:b2:55:e8:4c:e6,0,-95
2017-10-27,16:18:59,ONEPLUS A3003_28_171012,32.16683927,34.80867405,18.0,,18:1e:78:86:00:63,0,-72,,00:02:6f:bb:fd:ac,0,-74,,08:6a:0a:37:66:66,0,-77,,d0:17:c2:60:e7:38,0,-79,,06:8d:db:6e:71:c1,0,-81,,0a:8d:db:6e:71:6d,0,-82,,06:8d:db:6e:71:6d,0,-86,,94:f6:65:1b:b2:28,0,-87,,06:8d:db:6e:71:be,0,-89,,14:ae:db:3d:b1:55,0,-91
2017-10-27,16:19:00,ONEPLUS A3003_28_171012,32.1668791,34.80858578,18.0,,ec:08:6b:38:0d:dd,0,-79,,0a:8d:db:6e:71:c1,0,-83,,02:8d:db:6e:71:c1,0,-86,,0a:8d:cb:6e:71:c1,0,-91
2017-10-27,16:19:00,PB2-690Y_S200032_161214,32.16688561,34.80854031,36.0,,18:1e:78:86:00:63,0,-81,,08:6a:0a:37:66:66,0,-86,,00:1d:aa:34:1e:58,0,-86,,00:f6:63:3a:f4:82,0,-87,,00:f6:63:3a:f4:80,0,-88,,fa:8f:ca:93:a5:64,0,-88,,5a:fe:e3:03:c7:b3,0,-90,,d8:fe:e3:03:c7:b1,0,-91,,c0:56:27:a0:6c:9a,0,-95
2017-10-27,16:19:03,PB2-690Y_S200032_161214,32.16703096,34.80820926,34.0,,cc:b2:55:e8:4c:e6,0,-81,,8c:59:c3:a2:9d:69,0,-84
2017-10-27,16:19:04,ONEPLUS A3003_28_171012,32.16706188,34.80808428,21.0,,02:8d:db:6e:71:6d,0,-83,,7c:b7:33:2e:76:73,0,-85,,74:da:38:ae:91:7b,0,-87,,94:f6:65:5b:b2:28,0,-88,,02:8d:db:6e:71:be,0,-89
2017-10-27,16:19:05,ONEPLUS A3003_28_171012,32.16711356,34.80794417,22.0,,30:f7:72:6e:8e:a0,0,-79,,00:1d:aa:7c:8c:f8,0,-81,,90:8d:78:51:52:fc,0,-85,,00:02:6f:a6:f1:f3,0,-86,,14:ae:db:a3:90:15,0,-87,,34:23:87:36:c9:b7,0,-89,,cc:b2:55:e8:4c:e6,0,-90,,10:be:f5:3a:26:60,0,-91,,c0:56:27:a0:6c:9a,0,-92
2017-10-27,16:19:06,NRD90M.1928188_904.2811,32.16723639563425,34.807691961442366,41.09150470864094,,02:8d:db:6e:71:6d,0,-81,,7c:b7:33:2e:76:73,0,-84,,00:78:9e:fa:15:91,0,-84,,ec:08:6b:38:0d:dd,0,-86,,06:8d:db:6e:71:6d,0,-88,,aa:6b:ad:04:c6:a8,0,-88,,02:8d:db:6e:71:be,0,-89,,0a:8d:db:6e:71:be,0,-90,,06:8d:db:6e:71:be,0,-94,,0a:8d:cb:6e:71:6d,0,-95
2017-10-27,16:19:06,ONEPLUS A3003_28_171012,32.167165,34.80780145,23.0,,14:ae:db:b3:7b:65,0,-86
2017-10-27,16:19:06,PB2-690Y_S200032_161214,32.1671744,34.80782731,35.0,,14:ae:db:a3:90:15,0,-77,,14:ae:db:3d:b1:52,0,-79,,00:02:6f:bb:fd:ac,0,-82,,14:ae:db:b3:7b:65,0,-86,,30:f7:72:6e:8e:a0,0,-87,,a0:ab:1b:62:a7:bc,0,-90,,94:f6:65:5b:b2:28,0,-91,,6c:b0:ce:ab:5a:a1,0,-91,,30:e1:71:c5:17:eb,0,-91,,00:02:6f:a6:f1:f3,0,-96
2017-10-27,16:19:07,ONEPLUS A3003_28_171012,32.16721855,34.80765863,24.0,,18:1e:78:86:00:63,0,-72,,00:02:6f:bb:fd:ac,0,-74,,08:6a:0a:37:66:66,0,-77,,d0:17:c2:60:e7:38,0,-79,,06:8d:db:6e:71:c1,0,-81,,0a:8d:db:6e:71:6d,0,-82,,06:8d:db:6e:71:6d,0,-86,,94:f6:65:1b:b2:28,0,-87,,06:8d:db:6e:71:be,0,-89,,14:ae:db:3d:b1:55,0,-91
2017-10-27,16:19:09,NRD90M.1928188_904.2811,32.16738290292402,34.80724915968755,41.313957486288615,,94:f6:65:1b:b2:28,0,-87,,94:f6:65:5b:b2:28,0,-88,,e0:ce:c3:8a:ad:63,0,-90,,74:da:38:56:ed:e0,0,-93,,14:ae:db:3d:b1:52,0,-93,,a0:ab:1b:62:a7:bc,0,-94,,e4:6f:13:70:97:c4,0,-95,,84:26:15:eb:2d:b3,0,-95,,cc:b2:55:e8:4c:e6,0,-96,,00:f6:63:3a:f4:81,0,-96
2017-10-27,16:19:09,ONEPLUS A3003_28_171012,32.16732278,34.80736423,24.0,,94:f6:65:1b:b2:28,0,-78,,74:da:38:50:ce:4c,0,-79
2017-10-27,16:19:09,PB2-690Y_S200032_161214,32.16733646,34.80739313,38.0,,94:10:3e:a8:34:a0,0,-85,,18:1e:78:86:00:63,0,-85,,00:1d:aa:34:1e:58,0,-86,,08:6a:0a:37:66:66,0,-87,,00:f6:63:3a:f4:82,0,-87,,d0:17:c2:60:e7:38,0,-88,,d8:fe:e3:03:c7:b1,0,-91,,00:f6:63:3a:f4:80,0,-92,,8e:15:44:ac:d4:e4,0,-93,,c0:56:27:a0:6c:9a,0,-95
2017-10-27,16:19:12,ONEPLUS A3003_28_171012,32.16746832,34.80697634,26.0,,94:f6:65:5b:b2:28,0,-84
2017-10-27,16:19:12,PB2-690Y_S200032_161214,32.16749167,34.80697148,39.0,,74:da:38:56:ed:e0,0,-81,,20:0c:c8:10:c8:11,0,-81,,72:0c:c8:10:c8:12,0,-81,,74:da:38:50:ce:4c,0,-83,,8c:59:c3:a2:9d:69,0,-84,,cc:b2:55:e8:4c:e6,0,-85,,e4:6f:13:70:97:c4,0,-90,,84:26:15:eb:2d:b3,0,-91,,00:8c:54:8e:39:81,0,-96
2017-10-27,16:19:13,ONEPLUS A3003_28_171012,32.16751585,34.80685138,26.0,,cc:b2:55:e8:4c:e6,0,-90
2017-10-27,16:19:14,NRD90M.1928188_904.2811,32.167616982375094,34.80662290618607,41.286480770321894,,30:f7:72:6e:8e:a0,0,-79,,ec:08:6b:38:0d:0e,0,-86,,8e:15:44:ac:d4:e4,0,-88,,34:23:87:36:c9:b7,0,-90,,a2:6c:ac:f3:6a:69,0,-93,,90:6c:ac:60:6c:8b,0,-93,,cc:b2:55:e5:ce:f3,0,-93,,c0:56:27:a0:6c:9a,0,-93,,14:ae:db:3d:b1:55,0,-94,,a2:6c:ac:60:6c:8b,0,-94
2017-10-27,16:19:15,ONEPLUS A3003_28_171012,32.16759766,34.80661675,27.0,,18:1e:78:86:00:63,0,-72,,00:02:6f:bb:fd:ac,0,-74,,08:6a:0a:37:66:66,0,-77,,d0:17:c2:60:e7:38,0,-79,,30:b5:c2:bd:52:40,0,-80,,a0:ab:1b:62:a7:bc,0,-84,,fa:8f:ca:93:a5:64,0,-87,,5a:fe:e3:03:c7:b3,0,-88,,d8:fe:e3:03:c7:b1,0,-89,,14:ae:db:3d:b1:55,0,-91
2017-10-27,16:19:15,PB2-690Y_S200032_161214,32.16762402,34.80660841,40.0,,00:02:6f:bb:fd:ac,0,-82,,30:f7:72:6e:8e:a0,0,-87,,14:ae:db:3d:b1:52,0,-88,,f4:6b:ef:e2:2c:1f,0,-93,,00:02:6f:a6:f1:f3,0,-96
2017-10-27,16:19:18,PB2-690Y_S200032_161214,32.16772332,34.80631515,41.0,,a0:ab:1b:62:a7:bc,0,-80,,18:1e:78:86:00:63,0,-85,,c0:ac:54:f5:e9:c8,0,-86,,08:6a:0a:37:66:66,0,-87,,30:b5:c2:bd:52:40,0,-89,,c4:e9:84:27:0c:aa,0,-89,,c0:ff:d4:7b:82:30,0,-89,,00:f6:63:3a:f4:80,0,-92,,74:da:38:cc:d8:80,0,-92,,00:78:9e:fa:dc:f4,0,-93
2017-10-27,16:19:19,ONEPLUS A3003_28_171012,32.16773843,34.80626298,31.0,,94:f6:65:1b:b2:28,0,-78,,74:da:38:50:ce:4c,0,-79,,b0:89:00:d8:86:e5,0,-91,,74:da:38:a9:0c:43,0,-92
2017-10-27,16:19:20,NRD90M.1928188_904.2811,32.1677801004292,34.80620000504734,40.76697715347028,,94:f6:65:1b:b2:28,0,-87,,94:f6:65:5b:b2:28,0,-88,,e0:ce:c3:8a:ad:63,0,-90,,74:da:38:56:ed:e0,0,-93,,14:ae:db:3d:b1:52,0,-93,,a0:ab:1b:62:a7:bc,0,-94,,e4:6f:13:70:97:c4,0,-95,,84:26:15:eb:2d:b3,0,-95,,cc:b2:55:e8:4c:e6,0,-96,,00:f6:63:3a:f4:81,0,-96
2017-10-27,16:19:22,ONEPLUS A3003_28_171012,32.16779112,34.80616419,32.0,,74:da:38:a9:0c:3e,0,-79,,e2:91:f5:b6:ec:a8,0,-88,,4c:60:de:4c:5d:44,0,-93,,c0:ff:d4:d1:e3:20,0,-93
2017-10-27,16:19:24,PB2-690Y_S200032_161214,32.16781318,34.80615399,40.0,,74:da:38:a9:0c:3e,0,-88,,94:57:a5:4a:f4:89,0,-90,,e2:91:f5:b6:ec:a8,0,-91
2017-10-27,16:19:25,NRD90M.1928188_904.2811,32.16781903373735,34.80613816490372,40.632955766893225,,20:0c:c8:10:c8:11,0,-88,,72:0c:c8:10:c8:12,0,-89,,74:da:38:a9:0c:43,0,-90,,2c:5d:93:11:60:b8,0,-90,,e2:91:f5:b6:ec:a8,0,-94,,94:57:a5:4a:f4:89,0,-94
2017-10-27,16:19:27,PB2-690Y_S200032_161214,32.16783735,34.80613712,39.0,,14:ae:db:53:0c:2d,0,-91
2017-10-27,16:19:30,ONEPLUS A3003_28_171012,32.16780373,34.80615479,33.0,,2c:5d:93:11:60:b8,0,-82,,74:da:38:a9:0c:43,0,-86
2017-10-27,16:19:32,PB2-690Y_S200032_161214,32.16784549,34.80612795,39.0,,18:d6:c7:ef:1e:a4,0,-89
2017-10-27,16:19:37,ONEPLUS A3003_28_171012,32.16794511,34.80590359,35.0,,14:ae:db:53:0c:2d,0,-79,,94:57:a5:4d:eb:8b,0,-92
2017-10-27,16:19:38,PB2-690Y_S200032_161214,32.16799325,34.80577507,40.0,,72:0c:c8:10:c8:12,0,-92,,20:0c:c8:10:c8:11,0,-94
2017-10-27,16:19:40,NRD90M.1928188_904.2811,32.16802035700693,34.805424308152844,38.97814492833588,,90:8d:78:50:6a:12,0,-93,,14:ae:db:53:0c:2d,0,-94
2017-10-27,16:19:40,ONEPLUS A3003_28_171012,32.16799504,34.80557036,36.0,,5a:b0:ce:33:a4:d6,0,-82,,6c:b0:ce:33:a4:d5,0,-86,,90:8d:78:50:6a:12,0,-90,,62:8d:78:50:6a:13,0,-94
